player_id,name,hand,country,birthday
atp_100523,Erick Iskersky,R,USA,1958-01-25
atp_100524,Shozo Shiraishi,R,JPN,1958-01-27
atp_100525,Gilles Moretton,R,FRA,1958-02-10
atp_100526,Ricardo Ycaza,R,ECU,1958-02-16
atp_100527,Chris Bradnam,R,GBR,1958-02-26
atp_100528,Randy Druz,R,USA,1958-02-26
atp_100529,Kevin Curren,R,USA,1958-03-02
atp_100530,Andreas Maurer,R,GER,1958-03-08
atp_100531,Arnaud Decugis,R,FRA,1958-03-25
atp_100532,Johan Kriek,R,USA,1958-04-05
atp_100533,Paul Avis,R,RSA,1958-04-14
atp_100534,Steve Meister,R,USA,1958-04-21
atp_100535,Tony Giammalva,R,USA,1958-04-21
atp_100536,Fernando Luna,R,ESP,1958-04-24
atp_100537,Mike Brunnberg,R,USA,1958-05-04
atp_100538,Alejandro Gattiker,R,ARG,1958-05-05
atp_100539,Rick Meyers,R,USA,1958-05-14
atp_100540,Drew Gitlin,R,USA,1958-05-26
atp_100541,Jan Kallquist,R,SWE,1958-05-31
atp_100542,Geoff Macdonald,R,USA,1958-06-05
atp_100543,Peter Elter,R,GER,1958-06-10
atp_100544,Tony Mmoh,R,NGR,1958-06-14
atp_100546,Eric Fromm,R,USA,1958-06-27
atp_100547,Rocky Royer,R,USA,1958-06-27
atp_100548,Ivan Kley,R,BRA,1958-06-29
atp_100549,Jeff Lee,R,USA,1958-07-02
atp_100550,Brad Guan,R,AUS,1958-07-10
atp_100551,Brad Drewett,L,AUS,1958-07-19
atp_100552,Norbert Henn,R,GER,1958-08-02
atp_100553,Nduka Odizor,R,NGR,1958-08-09
atp_100554,Matthew Mcdonald,R,USA,1958-08-11
atp_100555,Jose Luis Clerc,R,ARG,1958-08-16
atp_100556,Brian Levine,R,RSA,1958-08-20
atp_100557,Jai Dilouie,R,USA,1958-09-11
atp_100558,Rodney Crowley,R,USA,1958-09-22
atp_100559,Mike Gandolfo,R,USA,1958-10-03
atp_100560,Jacques Manset,R,USA,1958-10-11
atp_100561,Peter Smylie,R,AUS,1958-10-11
atp_100562,Tom Cain,R,USA,1958-10-11
atp_100563,Joel Hoffman,R,USA,1958-10-14
atp_100564,Cary Stansbury,R,USA,1958-10-17
atp_100565,Lloyd Bourne,R,USA,1958-10-18
atp_100566,Hitoshi Shirato,R,JPN,1958-10-19
atp_100567,Chip Hooper,R,USA,1958-10-24
atp_100568,John Mattke,R,USA,1958-10-29
atp_100569,Toru Yonezawa,R,JPN,1958-10-31
atp_100570,Marty Davis,R,USA,1958-11-15
atp_100571,Mark Freedman,R,USA,1958-11-19
atp_100572,Ney Keller,R,BRA,1958-12-02
atp_100573,Ron Hightower,R,USA,1958-12-12
atp_100574,Peter Rennert,L,USA,1958-12-26
atp_100575,Andy Andrews,R,USA,1959-01-01
atp_100576,John Huebner,R,USA,1959-01-12
atp_100577,Rory Chappell,R,RSA,1959-01-13
atp_100578,Brent Pirow,R,RSA,1959-02-06
atp_100579,Heinz Gunthardt,R,SUI,1959-02-08
atp_100580,Rick Cowden,R,USA,1959-02-09
atp_100581,John Mcenroe,L,USA,1959-02-16
atp_100582,Tom Caine,R,USA,1959-02-28
atp_100583,Jeff Robbins,R,USA,1959-03-01
atp_100584,Peter Lamb,R,RSA,1959-03-12
atp_100585,Van Winitsky,L,USA,1959-03-12
atp_100586,Eliot Teltscher,R,USA,1959-03-15
atp_100587,Steve Guy,R,NZL,1959-03-15
atp_100588,Pender Murphy,R,USA,1959-03-19
atp_100589,Harald Theissen,R,GER,1959-03-23
atp_100590,Reid Freeman,R,USA,1959-04-04
atp_100591,Matt Horwitch,R,USA,1959-04-10
atp_100592,Robert Vant Hof,R,USA,1959-04-10
atp_100593,Miloslav Lacek,L,CZE,1959-04-16
atp_100594,Kevin Kerns,R,USA,1959-04-24
atp_100595,Ronnie Bathman,R,SWE,1959-04-24
atp_100596,Bill Cowan,R,CAN,1959-04-28
atp_100597,Jay Lapidus,L,USA,1959-05-01
atp_100598,Wolfgang Popp,R,GER,1959-05-19
atp_100599,Bernard Boileau,R,BEL,1959-05-25
atp_100600,Pascal Portes,R,FRA,1959-05-28
atp_100601,Ricardo Sanchez Rueda,R,ESP,1959-06-06
atp_100602,Vallis Wilder,R,USA,1959-06-08
atp_100603,Roland Stadler,U,SUI,1959-06-14
atp_100604,Egan Adams,R,USA,1959-06-15
atp_100605,Charlie Fancutt,R,AUS,1959-06-17
atp_100606,Mike Bauer,R,USA,1959-06-29
atp_100607,Eduardo Bengoechea,R,ARG,1959-07-02
atp_100608,John Benson,R,USA,1959-07-02
atp_100609,Zoltan Kuharszky,R,HUN,1959-07-08
atp_100610,Eduard Pana,R,ROU,1959-07-17
atp_100611,Mel Purcell,R,USA,1959-07-18
atp_100612,Alvaro Margets,R,ESP,1959-07-26
atp_100613,Clarke Diehl,R,USA,1959-07-28
atp_100614,Massimo Grassotti,R,ITA,1959-08-08
atp_100615,Gianluca Rinaldini,R,ITA,1959-08-10
atp_100616,Andy Kohlberg,L,USA,1959-08-17
atp_100617,Bud Schultz,R,USA,1959-08-21
atp_100619,George Kalovelonis,R,GRE,1959-08-23
atp_100620,Eduardo Osta,L,ESP,1959-09-04
atp_100621,Larry Barnett,R,USA,1959-09-04
atp_100622,Patrizio Parrini,R,ITA,1959-09-05
atp_100623,Roger Knapp,L,USA,1959-09-07
atp_100624,Derek Tarr,L,USA,1959-09-15
atp_100625,Scott Lipton,L,USA,1959-09-15
atp_100626,Andy Garcia,R,USA,1959-09-29
atp_100627,George Jarck,R,USA,1959-10-10
atp_100628,Michiel Schapers,R,NED,1959-10-11
atp_100629,Tiger Buford,R,USA,1959-10-21
atp_100630,Gustavo Guerrero,L,ARG,1959-10-22
atp_100632,Rolando Vazquez,R,USA,1959-11-27
atp_100633,Scott Bondurant,R,USA,1959-12-05
atp_100634,Larry Gottfried,R,USA,1959-12-08
atp_100635,Mark Dickson,R,USA,1959-12-08
atp_100636,Gustavo Tiberti,R,ARG,1959-12-11
atp_100637,Stefan Hermann,R,GER,1959-12-13
atp_100638,David Mustard,L,NZL,1959-12-29
atp_100639,Blaine Willenborg,R,USA,1960-01-04
atp_100640,Stefan Simonsson,R,SWE,1960-01-05
atp_100641,Jan Van Langendonck,R,BEL,1960-01-10
atp_100642,Juan Carlos Yunis,R,ARG,1960-01-17
atp_100643,Remi Osho,R,NGR,1960-01-19
atp_100644,Alexander Zverev,R,GER,1997-04-20
atp_100645,Huub Van Boeckel,R,NED,1960-01-25
atp_100646,Claudio Panatta,R,ITA,1960-02-02
atp_100647,Kiyotaka Tachibana,R,JPN,1960-02-02
atp_100648,Sadiq Abdullahi,R,NGR,1960-02-02
atp_100649,David Dowlen,R,USA,1960-02-03
atp_100650,Dirk Vestweber,R,GER,1960-02-13
atp_100651,Alejandro Ganzabal,R,ARG,1960-02-16
atp_100652,Cassio Motta,R,BRA,1960-02-22
atp_100653,Andres Gomez,L,ECU,1960-02-27
atp_100654,Ray Disco,R,USA,1960-03-04
atp_100655,Fritz Buehning,R,USA,1960-03-05
atp_100656,Ivan Lendl,R,USA,1960-03-07
atp_100657,Mike Leach,L,USA,1960-03-09
atp_100658,Andy Gordon,R,USA,1960-03-16
atp_100659,Helmar Stiegler,R,AUT,1960-03-18
atp_100660,Bob Green,R,USA,1960-03-25
atp_100661,Damir Keretic,R,GER,1960-03-26
atp_100662,Javier Contreras,R,MEX,1960-03-27
atp_100663,Marcel Freeman,R,USA,1960-03-30
atp_100664,Stephan Medem,L,SUI,1960-04-02
atp_100665,Andy Avrams,R,USA,1960-04-03
atp_100666,Ross Dubbins,R,USA,1960-04-04
atp_100667,Per Hjertquist,R,SWE,1960-04-06
atp_100668,Jeff Arons,R,USA,1960-04-07
atp_100669,Charles Bud Cox,R,USA,1960-04-11
atp_100670,Thomas Renz,R,GER,1960-04-15
atp_100671,Guillermo Stevens,R,MEX,1960-04-22
atp_100672,Derek Segal,R,RSA,1960-05-07
atp_100673,Robbie Venter,L,RSA,1960-05-07
atp_100674,Jeff Turpin,R,USA,1960-05-13
atp_100675,John Mccurdy,R,AUS,1960-05-13
atp_100676,Yannick Noah,R,FRA,1960-05-18
atp_100677,Bob Blazekovic,R,USA,1960-05-26
atp_100678,Bill Gilmour,R,AUS,1960-05-29
atp_100679,Jeremy Dier,R,GBR,1960-05-30
atp_100680,Peter Johnston,L,AUS,1960-06-01
atp_100681,Morris Skip Strode,R,USA,1960-06-05
atp_100682,Ernie Fernandez,R,PUR,1960-06-08
atp_100683,Robert Crames,R,USA,1960-06-21
atp_100684,Andreas Muschik,R,GER,1960-07-10
atp_100685,Martin Guntrip,R,GBR,1960-07-18
atp_100686,Karl Richter,L,USA,1960-07-21
atp_100687,Delayne Howell,R,USA,1960-07-27
atp_100688,Mike Benson,R,USA,1960-08-01
atp_100689,Tim Mayotte,R,USA,1960-08-03
atp_100690,Marco Armellini,R,ITA,1960-08-17
atp_100691,Ivo Werner,R,GER,1960-08-19
atp_100692,Greg Amaya,R,USA,1960-08-23
atp_100693,James Rubin,R,USA,1960-08-29
atp_100694,Eric Riley,R,USA,1960-08-31
atp_100695,Tim Downey,R,USA,1960-08-31
atp_100696,Mark Buckley,R,USA,1960-09-01
atp_100697,Choon Ho Kim,R,KOR,1960-09-02
atp_100698,Young Dae Jeon,R,KOR,1960-10-04
atp_100699,Chris Johnstone,R,AUS,1960-10-12
atp_100700,Heinz Gildemeister,R,CHI,1960-10-18
atp_100701,Marko Ostoja,R,CRO,1960-10-20
atp_100702,Sean Brawley,R,USA,1960-10-24
atp_100703,Randy Nixon,R,USA,1960-11-05
atp_100704,Billy Nealon,L,USA,1960-11-11
atp_100705,Erik Vant Hof,R,USA,1960-11-12
atp_100706,Mike Howard,R,USA,1960-11-14
atp_100707,Mark Witsken,R,USA,1960-11-30
atp_100708,Kevin Mcclintic,R,USA,1960-12-01
atp_100709,Greg Neuhart,R,USA,1960-12-02
atp_100710,Phil Lehnhoff,R,USA,1960-12-08
atp_100711,Pedro Rebolledo,R,CHI,1960-12-17
atp_100712,Tres Cushing,R,USA,1960-12-25
atp_100713,John Fitzgerald,R,AUS,1960-12-28
atp_100714,Broderick Dyke,L,AUS,1960-12-31
atp_100715,Jim Gurfein,L,USA,1961-01-04
atp_100716,Norm Schellenger,R,USA,1961-01-12
atp_100717,Tim Robson,R,GBR,1961-01-14
atp_100718,Paul Crozier,R,USA,1961-01-21
atp_100719,Juan Avendano,R,ESP,1961-01-29
atp_100720,Ted Erck,R,USA,1961-02-14
atp_100721,Wolfgang Baerenthaler,R,AUT,1961-02-15
atp_100722,Michael Fancutt,R,AUS,1961-02-20
atp_100723,Jacques Hervet,R,FRA,1961-02-25
atp_100724,Gary Niebur,L,USA,1961-03-09
atp_100725,Michael Mortensen,R,DEN,1961-03-12
atp_100726,Greg Whitecross,R,AUS,1961-03-15
atp_100727,Raul Antonio Viver,L,ECU,1961-03-17
atp_100728,Todd Nelson,R,USA,1961-03-18
atp_100729,Fernando Soler,R,ESP,1961-03-27
atp_100730,Florin Segarceanu,R,ROU,1961-03-29
atp_100731,Hector Ortiz,R,MEX,1961-04-02
atp_100732,Ricardo Rivera,R,ARG,1961-04-08
atp_100733,Woo Ryong Lee,R,KOR,1961-04-08
atp_100734,Andy Krantz,R,USA,1961-04-11
atp_100735,Stevenson Clarke,R,USA,1961-04-13
atp_100736,Hugo Nunez,R,ECU,1961-04-14
atp_100737,Gary Lemon,R,USA,1961-04-16
atp_100738,Schalk Van Der Merwe,R,RSA,1961-04-16
atp_100739,Miguel Margets,R,ESP,1961-04-20
atp_100740,Dan Cassidy,R,USA,1961-04-29
atp_100741,Darrell Smith,R,USA,1961-04-30
atp_100742,Christo Steyn,R,RSA,1961-05-01
atp_100743,Mike Conroy,R,USA,1961-05-02
atp_100744,Peter Doohan,R,AUS,1961-05-02
atp_100745,Stefan Reich,R,GER,1961-05-04
atp_100746,Brett Buffington,R,USA,1961-05-05
atp_100747,Glenn Layendecker,L,USA,1961-05-09
atp_100748,Frank Schafer,R,GER,1961-05-12
atp_100749,Dave Siegler,R,USA,1961-05-31
atp_100750,Tracy Fenelon,R,USA,1961-06-01
atp_100751,Roberto Saad,R,ARG,1961-06-03
atp_100752,Ramesh Krishnan,R,IND,1961-06-05
atp_100753,Juan Carlos Ayala,R,CHI,1961-06-18
atp_100754,Rafael Avalos Brenes,R,CRC,1961-06-21
atp_100755,Mark Blincow,R,GBR,1961-07-01
atp_100756,David Sammel,R,RSA,1961-07-05
atp_100757,Anders Jarryd,R,SWE,1961-07-13
atp_100758,John Van Nostrand,R,USA,1961-07-17
atp_100759,Danie Visser,L,RSA,1961-07-26
atp_100760,Mark Pinchoff,R,USA,1961-07-29
atp_100761,Danny Saltz,R,USA,1961-07-30
atp_100762,Freddie Sauer,R,RSA,1961-08-02
atp_100763,Brad Gilbert,R,USA,1961-08-09
atp_100764,Gabriel Urpi,R,ESP,1961-08-16
atp_100765,Rodney Harmon,R,USA,1961-08-16
atp_100766,Craig Kardon,R,USA,1961-08-25
atp_100767,Rudiger Vogel,R,GER,1961-08-31
atp_100768,Nick Brown,R,GBR,1961-09-03
atp_100769,Mario Martinez,R,BOL,1961-09-12
atp_100770,Peter Moraing,R,GER,1961-09-13
atp_100771,Kelvin Belcher,R,USA,1961-09-20
atp_100773,Brian Joelson,R,USA,1961-09-30
atp_100774,Thomas Stalhandske,R,ARG,1961-10-02
atp_100776,Tomm Warneke,R,USA,1961-10-09
atp_100777,Doug Stone,R,USA,1961-10-10
atp_100778,Joe Leytze,R,USA,1961-10-14
atp_100779,Kevin Moir,R,RSA,1961-10-14
atp_100780,Mike De Palmer,L,USA,1961-10-17
atp_100781,Bernhard Pils,R,AUT,1961-10-20
atp_100782,Pablo Arraya,R,PER,1961-10-21
atp_100783,Mark Mees,R,USA,1961-10-26
atp_100784,Darcy Carroll,R,USA,1961-11-02
atp_100785,Jesus Colas,R,ESP,1961-11-11
atp_100786,Marcus Schur,R,GER,1961-11-14
atp_100787,Dale Houston,R,AUS,1961-11-15
atp_100788,Joseph Russell,R,USA,1961-11-22
atp_100789,Ivan Dupasquier,R,SUI,1961-11-23
atp_100790,Bruce Derlin,L,NZL,1961-11-28
atp_100791,Bruce Brescia,R,USA,1961-12-01
atp_100792,Adrian Marcu,R,ROU,1961-12-03
atp_100793,Stephane Bonneau,R,CAN,1961-12-08
atp_100794,Srinivasan Vasudevan,R,IND,1962-01-04
atp_100795,Alvaro Jordan,R,COL,1962-01-08
atp_100796,Ahmed El Mehelmy,R,EGY,1962-01-25
atp_100797,Ben Testerman,L,USA,1962-02-02
atp_100798,Howard Sands,R,USA,1962-02-05
atp_100799,Carlos Castellan,R,ARG,1962-02-08
atp_100800,Diego Perez,R,URU,1962-02-09
atp_100801,Richard Akel,L,USA,1962-02-12
atp_100802,Charles Honey,R,RSA,1962-02-13
atp_100803,Stefan Svensson,R,SWE,1962-02-17
atp_100804,Henri De Wet,R,RSA,1962-03-01
atp_100805,Mark Groetsch,R,USA,1962-03-06
atp_100806,Paul Lobban,R,RSA,1962-03-10
atp_100807,Marcelo Hennemann,R,BRA,1962-03-11
atp_100808,Peter Pfannkoch,R,GER,1962-03-17
atp_100809,Juan Aguilera,R,ESP,1962-03-22
atp_100810,Paul Chamberlin,R,USA,1962-03-26
atp_100811,Michael Brandt,R,GER,1962-04-05
atp_100812,Gerald Mild,R,AUT,1962-04-08
atp_100813,Uwe Schumann,R,GER,1962-04-08
atp_100814,Joan Roura Agusti,R,ESP,1962-04-15
atp_100815,David Pate,R,USA,1962-04-16
atp_100816,Joshua Sarner,R,USA,1962-04-22
atp_100817,Mark Basham,L,USA,1962-04-24
atp_100818,Vaughn Bryan,R,USA,1962-04-24
atp_100819,Daniel Montes De Oca,R,URU,1962-04-26
atp_100820,Thierry Pham,R,FRA,1962-04-28
atp_100821,Hans Simonsson,R,SWE,1962-05-01
atp_100822,John Losito,R,USA,1962-05-02
atp_100823,Steven Matthews,R,GBR,1962-05-02
atp_100824,Peter Bastiansen,R,DEN,1962-05-03
atp_100825,Hugo Chapacu,R,PAR,1962-05-05
atp_100826,Juan Antonio Rodriguez,R,ESP,1962-05-05
atp_100827,Jean Luc Cotard,R,FRA,1962-05-07
atp_100828,John Davis,R,USA,1962-05-18
atp_100829,Jan Gunnarsson,R,SWE,1962-05-30
atp_100830,Gary Donnelly,R,USA,1962-06-03
atp_100831,Rick Rudeen,R,USA,1962-06-05
atp_100832,Constantinos Efremoglou,R,GRE,1962-06-06
atp_100833,Marc Flur,R,USA,1962-06-08
atp_100834,Karsten Schulz,R,GER,1962-06-09
atp_100835,Hans Dieter Beutel,R,GER,1962-06-12
atp_100836,Glenn Michibata,R,CAN,1962-06-13
atp_100837,Jeremy Bates,R,GBR,1962-06-19
atp_100838,Steve Wood,R,AUS,1962-06-25
atp_100839,Laird Dunlop,R,CAN,1962-06-28
atp_100840,Mark Wooldridge,R,USA,1962-07-07
atp_100841,Jin Sun Yoo,R,KOR,1962-07-12
atp_100842,Randolf Scheller,R,GER,1962-07-14
atp_100843,Fred Viancos,R,USA,1962-07-16
atp_100844,Jerome Potier,L,FRA,1962-07-18
atp_100845,Scott Zaccaria,R,USA,1962-07-26
atp_100846,Ted Farnsworth,R,USA,1962-07-30
atp_100847,Jon Kamisar,R,USA,1962-08-01
atp_100848,Alberto Tous,R,ESP,1962-08-03
atp_100849,David Graham,R,AUS,1962-08-04
atp_100850,Wayne Hearn,R,USA,1962-08-05
atp_100851,Simon Bartram,R,CAN,1962-08-07
atp_100852,Howard Herr,R,RSA,1962-08-16
atp_100853,Dong Wook Song,L,KOR,1962-08-20
atp_100854,Leighton Alfred,L,GBR,1962-08-27
atp_100855,Scott Davis,R,USA,1962-08-27
atp_100856,Ron Erskine,R,USA,1962-09-03
atp_100857,Sergio Casal,R,ESP,1962-09-08
atp_100858,Hans Fredborg,R,SWE,1962-09-12
atp_100859,Robert Casey C100,R,AUS,1962-09-16
atp_100860,William Notar,R,USA,1962-09-29
atp_100861,Rob Loud,R,USA,1962-10-05
atp_100862,Gus Andersen,R,USA,1962-10-10
atp_100863,Gustavo Luza,R,ARG,1962-10-11
atp_100864,Martin Wostenholme,R,CAN,1962-10-11
atp_100865,Marcelo Ingaramo,L,ARG,1962-10-13
atp_100866,Shahar Perkiss,R,ISR,1962-10-14
atp_100867,Mike Smith,R,USA,1962-10-16
atp_100868,Craig A Miller,R,AUS,1962-10-18
atp_100869,Jon Sorbo,R,USA,1962-10-19
atp_100870,Christo Van Rensburg,R,RSA,1962-10-23
atp_100871,Laurie Warder,R,AUS,1962-10-23
atp_100872,Rill Baxter,R,USA,1962-10-26
atp_100873,Oliver Freund,R,GER,1962-11-07
atp_100874,Peter Franz Schweyer,R,GER,1962-11-19
atp_100875,Polo Cowan,R,USA,1962-11-20
atp_100876,Bong Soo Kim,R,KOR,1962-11-30
atp_100877,Brett Dickinson,R,USA,1962-12-04
atp_100878,Christoph Zipf,R,GER,1962-12-05
atp_100879,Klaus Weitzenburger,R,GER,1962-12-12
atp_100880,Russell Barlow,L,AUS,1962-12-18
atp_100881,Mike Pazourek,R,USA,1962-12-20
atp_100882,David Livingston,R,USA,1962-12-29
atp_100883,Christophe Bernelle,R,FRA,1962-12-31
atp_100884,Steve Shaw,R,GBR,1963-01-01
atp_100885,Chris Schoop,R,USA,1963-01-02
atp_100886,Gregg Hill,R,USA,1963-01-04
atp_100887,Eric Korita,R,USA,1963-01-13
atp_100888,Jarek Srnensky,R,SUI,1963-01-16
atp_100889,Joe De Foor,R,USA,1963-02-02
atp_100890,Rashid Malik,R,PAK,1963-02-02
atp_100891,Rob Mitchell,R,USA,1963-02-16
atp_100892,Alexandre Hocevar,R,BRA,1963-02-19
atp_100893,Joakim Nystrom,R,SWE,1963-02-20
atp_100894,Francesco Cancellotti,R,ITA,1963-02-27
atp_100895,Peter Kolaric,R,USA,1963-03-01
atp_100896,Miguel Nido,R,PUR,1963-03-08
atp_100897,Craig D Miller,R,USA,1963-03-10
atp_100898,Robinson Ureta,R,CHI,1963-03-10
atp_100899,Jorgen Windahl,R,SWE,1963-03-12
atp_100900,Josef Cihak,R,CZE,1963-03-19
atp_100901,Paul Annacone,R,USA,1963-03-20
atp_100902,Christian Jessel,R,GER,1963-03-22
atp_100903,Mike Lee,R,USA,1963-03-22
atp_100904,George Bezecny,R,USA,1963-03-24
atp_100905,Sammy Giammalva Jr,R,USA,1963-03-24
atp_100906,Antony Emerson,R,AUS,1963-03-29
atp_100907,Luca Bottazzi,R,ITA,1963-04-01
atp_100908,Tobias Svantesson,R,SWE,1963-04-01
atp_100909,Stefan Heckmanns,R,GER,1963-04-06
atp_100910,Magnus Tideman,R,SWE,1963-04-09
atp_100911,Dominik Guido Utzinger,R,SUI,1963-04-12
atp_100912,John Slater,R,GBR,1963-04-12
atp_100913,Peter Carlsson,L,SWE,1963-04-13
atp_100914,Jean Marc Piacentile,R,FRA,1963-04-18
atp_100915,Nick Mantzouris,R,USA,1963-04-19
atp_100916,Armin Kopf,R,GER,1963-04-23
atp_100917,Nelson Aerts,R,BRA,1963-04-25
atp_100918,Harald Rittersbacher,R,GER,1963-04-27
atp_100919,Khalid Outaleb,R,MAR,1963-04-27
atp_100920,Robert Seguso,R,USA,1963-05-01
atp_100921,Patrice Kuchna,R,FRA,1963-05-10
atp_100922,Roberto Arguello,U,ARG,1963-05-12
atp_100923,Wally Masur,R,AUS,1963-05-13
atp_100924,Jorge Lozano,R,MEX,1963-05-17
atp_100925,Mark Murphy,R,USA,1963-05-19
atp_100926,Ken Flach,R,USA,1963-05-24
atp_100927,Chris Mcgarey,R,USA,1963-05-27
atp_100928,Barry Moir,R,RSA,1963-06-01
atp_100929,Rostislav Piskacek,R,CZE,1963-06-02
atp_100930,Paul Vojtischek,R,GER,1963-06-13
atp_100931,Andrew Burrow,R,RSA,1963-06-17
atp_100932,Denys Maasdorp,R,RSA,1963-06-17
atp_100933,Evan Ratner,R,USA,1963-06-20
atp_100934,Matt Anger,R,USA,1963-06-20
atp_100935,Michael Robertson,R,USA,1963-07-02
atp_100936,Henri Leconte,L,FRA,1963-07-04
atp_100937,Ruben Lamothe,R,HAI,1963-07-04
atp_100938,Jaromir Becka,R,GER,1963-07-06
atp_100939,Joey Rive,L,USA,1963-07-08
atp_100940,Allen Miller,R,USA,1963-07-09
atp_100941,Alex Stepanek,R,GER,1963-07-11
atp_100942,Thierry Tulasne,R,FRA,1963-07-12
atp_100943,Girts Dzelde,R,LAT,1963-07-16
atp_100944,Mikael Pernfors,R,SWE,1963-07-16
atp_100945,Craig Campbell,R,RSA,1963-07-18
atp_100946,Slobodan Zivojinovic,R,YUG,1963-07-23
atp_100947,Doug Burke,R,JAM,1963-07-25
atp_100948,Shiel Kumar,L,IND,1963-07-26
atp_100949,Mauro Menezes,R,BRA,1963-07-27
atp_100950,Libor Pimek,R,BEL,1963-08-03
atp_100951,Alessandro De Minicis,R,ITA,1963-08-04
atp_100952,Kai Niemi,R,FIN,1963-08-10
atp_100953,Tjahjono Tjahjono,R,INA,1963-08-15
atp_100954,Luiz Mattar,R,BRA,1963-08-18
atp_100955,Yahiya Doumbia,R,SEN,1963-08-25
atp_100956,Simone Colombo,R,ITA,1963-08-28
atp_100957,Greg Holmes,R,USA,1963-08-29
atp_100958,Deane Frey,R,USA,1963-09-06
atp_100959,Chris Kennedy,R,USA,1963-09-14
atp_100960,Harold Hecht,R,USA,1963-09-14
atp_100961,Patrick Schmidt,R,GER,1963-09-17
atp_100962,Thomas Hogstedt,R,SWE,1963-09-21
atp_100963,Fred Perrin,R,USA,1963-09-23
atp_100964,Jon Levine,R,USA,1963-09-29
atp_100965,Peter Ballauff,R,GER,1963-09-29
atp_100966,Nick Fulwood,R,GBR,1963-10-02
atp_100967,Dan Goldie,R,USA,1963-10-03
atp_100968,Sylvano Simone,R,ITA,1963-10-10
atp_100969,Doug Weber,R,USA,1963-10-14
atp_100970,Stefan Eriksson,R,SWE,1963-10-17
atp_100971,Kimmo Alkio,R,FIN,1963-10-25
atp_100972,Todd Witsken,R,USA,1963-11-04
atp_100973,Mark Styslinger,R,USA,1963-11-05
atp_100974,Jeff Klaparda,R,USA,1963-11-07
atp_100975,Christopher Sammer,R,GER,1963-11-10
atp_100976,Earl Grainger,R,RSA,1963-11-11
atp_100977,Farley Weiss,R,USA,1963-11-13
atp_100978,Andrew Castle,R,GBR,1963-11-15
atp_100979,Gregg Hahn,R,USA,1963-11-15
atp_100980,Edvaldo Oliveira,R,BRA,1963-11-18
atp_100981,Pat Harrison,R,USA,1963-11-25
atp_100982,Charlton Eagle,R,AUS,1963-11-30
atp_100983,Stephen Aniston,R,USA,1963-12-04
atp_100984,Peter Wright,R,USA,1963-12-08
atp_100985,Tim Pawsat,R,USA,1963-12-10
atp_100986,Dacio Campos,R,BRA,1963-12-18
atp_100987,Tom Fontana,R,USA,1963-12-19
atp_100988,Peter Thrupp,R,AUS,1963-12-23
atp_100989,Ned Caswell,R,USA,1963-12-28
atp_100990,Milan Srejber,R,CZE,1963-12-30
atp_100991,Johnny Goudenbour,R,LUX,1963-12-31
atp_100992,Mike Massie,R,USA,1964-01-02
atp_100993,Loic Courteau,R,FRA,1964-01-06
atp_100994,Joe Heldmann,R,USA,1964-01-10
atp_100995,Eduardo Masso,L,BEL,1964-01-11
atp_100996,Jeff Jackard,R,USA,1964-01-13
atp_100997,Roger Smith,R,BAH,1964-01-20
atp_100998,Stuart Bale,L,GBR,1964-01-21
atp_100999,Bo Johnson,R,USA,1964-01-23
atp_101000,Carl Limberger,R,AUS,1964-01-24
atp_101001,Tim Siegel,R,USA,1964-01-24
atp_101002,Neil Smith,R,RSA,1964-01-28
atp_101003,Ricardo Acioly,R,BRA,1964-02-04
atp_101004,Jim Pugh,R,USA,1964-02-05
atp_101005,Gerald Marzenell,R,GER,1964-02-06
atp_101006,Bruno Dadillon,R,FRA,1964-02-09
atp_101007,Guillermo Rivas,R,ARG,1964-02-09
atp_101008,Peter Palandjian,R,USA,1964-02-12
atp_101009,John Sobel,R,USA,1964-02-15
atp_101010,Julian Barham,R,USA,1964-02-23
atp_101011,Martin Fortun,R,GER,1964-02-24
atp_101012,Massimiliano Narducci,R,ITA,1964-02-25
atp_101013,Henrik Sundstrom,R,SWE,1964-02-29
atp_101014,John Ross,R,USA,1964-02-29
atp_101015,Stefan Eggmayer,R,GER,1964-02-29
atp_101016,Marcos Aurelio Gorriz,L,ESP,1964-03-04
atp_101017,Gap Taik Ro,R,KOR,1964-03-05
atp_101018,Edoardo Mazza,R,ITA,1964-03-15
atp_101019,David Felgate,R,GBR,1964-03-19
atp_101020,Hans Schwaier,R,GER,1964-03-24
atp_101021,Dean Botha,R,RSA,1964-03-30
atp_101023,Randy Vigmostad,R,USA,1964-04-02
atp_101024,Christian Geyer,L,GER,1964-04-12
atp_101025,Bruce Man Son Hing,R,USA,1964-04-13
atp_101026,Jim Grabb,R,USA,1964-04-14
atp_101027,Jaroslav Bulant,R,CZE,1964-04-21
atp_101028,Robert Pellizzi,R,USA,1964-04-22
atp_101029,Ricki Osterthun,R,GER,1964-05-02
atp_101030,Goran Prpic,R,CRO,1964-05-04
atp_101031,Massimo Cierro,R,ITA,1964-05-07
atp_101032,Henry Somerville,R,USA,1964-05-08
atp_101033,John Letts,R,USA,1964-05-11
atp_101034,Bobby Banck,R,USA,1964-05-16
atp_101035,Menno Oosting,R,NED,1964-05-17
atp_101037,Eddie Stewart,R,USA,1964-05-20
atp_101038,Alfonso Mora,R,VEN,1964-05-23
atp_101039,Ira Schwartz,R,USA,1964-05-24
atp_101040,Peter Lindgren,R,SWE,1964-06-01
atp_101041,Geoff Roper,R,CAN,1964-06-03
