match_id,player_id,pts,rank,winner,sets,1,2,3,4,5,avg_odds,max_odds,total_pts,service_pts,return_pts,aces,bp_saved,bp_faced,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per
m_2018_A_15,atp_105227,3805.0,6.0,True,3.0,6.0,6.0,4.0,7.0,,1.13,1.16,145.0,81.0,64.0,20.0,3.0,5.0,21.0,43.0,71.0,3.0,0.6016949152542372
m_2018_A_16,atp_106000,1391.0,30.0,True,3.0,3.0,2.0,7.0,6.0,6.0,1.74,1.85,155.0,85.0,70.0,3.0,4.0,9.0,24.0,46.0,74.0,5.0,0.5826771653543307
m_2018_A_17,atp_103333,615.0,89.0,True,3.0,7.0,6.0,7.0,,,1.88,1.99,119.0,85.0,34.0,21.0,7.0,8.0,19.0,15.0,74.0,9.0,0.6271186440677966
m_2018_A_18,atp_111456,277.0,186.0,True,3.0,6.0,6.0,4.0,6.0,,1.91,2.0,132.0,76.0,56.0,3.0,5.0,7.0,22.0,34.0,73.0,7.0,0.6347826086956522
m_2018_A_19,atp_104468,860.0,57.0,True,3.0,7.0,6.0,6.0,,,1.38,1.43,101.0,68.0,33.0,2.0,3.0,5.0,16.0,17.0,72.0,6.0,0.6792452830188679
m_2018_A_20,atp_105216,1200.0,41.0,True,3.0,6.0,7.0,5.0,6.0,,2.88,3.05,131.0,83.0,48.0,14.0,7.0,12.0,22.0,26.0,71.0,4.0,0.5867768595041323
m_2018_A_21,atp_105932,836.0,61.0,True,3.0,6.0,6.0,2.0,6.0,,1.5,1.55,120.0,67.0,53.0,4.0,5.0,9.0,25.0,28.0,61.0,2.0,0.5980392156862745
m_2018_A_22,atp_104571,474.0,123.0,True,3.0,7.0,6.0,6.0,,,1.79,2.15,103.0,56.0,47.0,12.0,3.0,6.0,34.0,13.0,51.0,1.0,0.5930232558139535
m_2018_A_23,atp_105357,476.0,122.0,True,3.0,7.0,6.0,6.0,,,2.09,2.2,106.0,68.0,38.0,10.0,5.0,7.0,21.0,17.0,69.0,2.0,0.6388888888888888
m_2018_A_24,atp_104919,929.0,52.0,True,3.0,6.0,7.0,6.0,,,1.43,1.49,113.0,60.0,53.0,12.0,0.0,0.0,24.0,29.0,46.0,1.0,0.696969696969697
m_2018_A_25,atp_134770,422.0,138.0,True,3.0,6.0,3.0,6.0,7.0,11.0,1.83,1.96,210.0,145.0,65.0,9.0,14.0,16.0,21.0,44.0,153.0,4.0,0.68
m_2018_A_26,atp_105074,488.0,117.0,True,3.0,6.0,6.0,6.0,7.0,,4.68,5.39,158.0,111.0,47.0,11.0,12.0,14.0,24.0,23.0,108.0,2.0,0.6506024096385542
m_2018_A_27,atp_106401,2260.0,17.0,True,3.0,6.0,6.0,6.0,,,1.02,1.03,89.0,57.0,32.0,16.0,2.0,2.0,19.0,13.0,58.0,1.0,0.7341772151898734
m_2018_A_28,atp_104745,10600.0,1.0,True,3.0,6.0,6.0,6.0,,,1.01,1.02,86.0,49.0,37.0,2.0,5.0,6.0,21.0,16.0,48.0,1.0,0.7272727272727273
m_2018_A_29,atp_104291,560.0,100.0,True,3.0,6.0,3.0,6.0,7.0,6.0,1.77,2.0,178.0,98.0,80.0,9.0,9.0,17.0,33.0,47.0,85.0,6.0,0.5246913580246914
m_2018_A_30,atp_105311,720.0,70.0,True,3.0,6.0,6.0,4.0,6.0,6.0,1.37,1.4,172.0,93.0,79.0,7.0,4.0,6.0,44.0,35.0,79.0,2.0,0.6752136752136753
m_2018_A_31,atp_104542,2320.0,15.0,True,3.0,6.0,6.0,6.0,,,1.09,1.12,108.0,59.0,49.0,5.0,5.0,5.0,26.0,23.0,51.0,4.0,0.5930232558139535
m_2018_A_32,atp_105041,621.0,86.0,True,3.0,6.0,7.0,6.0,7.0,,5.17,5.75,155.0,105.0,50.0,19.0,4.0,5.0,14.0,36.0,91.0,7.0,0.6026490066225165
m_2018_A_33,atp_106210,815.0,64.0,True,3.0,6.0,6.0,6.0,,,1.26,1.29,95.0,63.0,32.0,15.0,5.0,5.0,22.0,10.0,62.0,2.0,0.7209302325581395
m_2018_A_34,atp_105916,674.0,80.0,True,3.0,6.0,6.0,4.0,7.0,,1.44,1.48,146.0,74.0,72.0,6.0,11.0,16.0,46.0,26.0,63.0,6.0,0.5163934426229508
m_2018_A_35,atp_104269,1225.0,40.0,True,3.0,6.0,7.0,7.0,,,2.85,3.26,106.0,56.0,50.0,10.0,2.0,4.0,34.0,16.0,54.0,5.0,0.7012987012987013
m_2018_A_36,atp_103898,855.0,59.0,True,3.0,6.0,7.0,6.0,6.0,,1.54,1.61,157.0,85.0,72.0,8.0,5.0,9.0,45.0,27.0,90.0,5.0,0.6818181818181818
m_2018_A_37,atp_105173,1625.0,27.0,True,3.0,6.0,6.0,6.0,,,1.29,1.32,86.0,61.0,25.0,1.0,1.0,1.0,11.0,14.0,47.0,2.0,0.6025641025641025
m_2018_A_38,atp_106044,590.0,93.0,True,3.0,6.0,6.0,4.0,3.0,6.0,5.44,6.2,161.0,96.0,65.0,6.0,14.0,19.0,34.0,31.0,104.0,4.0,0.6582278481012658
m_2018_A_39,atp_109739,587.0,94.0,True,3.0,6.0,6.0,6.0,,,1.53,1.59,94.0,48.0,46.0,8.0,1.0,2.0,27.0,19.0,36.0,0.0,0.5454545454545454
m_2018_A_40,atp_132283,243.0,219.0,True,3.0,6.0,7.0,6.0,7.0,,3.51,4.0,149.0,101.0,48.0,13.0,3.0,5.0,25.0,23.0,89.0,4.0,0.6054421768707483
m_2018_A_41,atp_105023,2535.0,13.0,True,3.0,6.0,6.0,6.0,,,1.74,1.81,97.0,60.0,37.0,28.0,0.0,0.0,25.0,12.0,46.0,4.0,0.5897435897435898
m_2018_A_42,atp_100644,4610.0,4.0,True,3.0,6.0,7.0,7.0,,,1.01,1.03,121.0,74.0,47.0,17.0,12.0,14.0,16.0,31.0,76.0,5.0,0.6608695652173913
m_2018_A_43,atp_105676,3775.0,7.0,True,3.0,6.0,6.0,6.0,6.0,,1.03,1.05,126.0,81.0,45.0,13.0,4.0,7.0,19.0,26.0,75.0,7.0,0.6198347107438017
m_2018_A_44,atp_105376,827.0,62.0,True,3.0,6.0,6.0,6.0,,,1.54,1.61,104.0,59.0,45.0,6.0,7.0,8.0,24.0,21.0,61.0,2.0,0.6703296703296703
m_2018_A_45,atp_104527,3060.0,8.0,True,3.0,6.0,6.0,2.0,7.0,,1.52,1.57,123.0,84.0,39.0,15.0,5.0,9.0,22.0,17.0,67.0,5.0,0.5
m_2018_A_46,atp_105077,1845.0,22.0,True,3.0,6.0,6.0,6.0,,,2.08,2.25,85.0,58.0,27.0,3.0,5.0,6.0,6.0,21.0,46.0,2.0,0.5476190476190477
m_2018_A_47,atp_105539,710.0,72.0,True,3.0,6.0,6.0,6.0,,,1.63,1.67,108.0,58.0,50.0,10.0,4.0,6.0,21.0,29.0,63.0,2.0,0.7241379310344828
m_2018_A_48,atp_106045,272.0,190.0,True,3.0,6.0,6.0,7.0,6.0,,3.64,3.98,145.0,91.0,54.0,9.0,2.0,4.0,19.0,35.0,74.0,5.0,0.5692307692307692
m_2018_A_49,atp_104925,2335.0,14.0,True,3.0,6.0,6.0,6.0,,,1.08,1.11,101.0,50.0,51.0,4.0,1.0,2.0,31.0,20.0,38.0,1.0,0.5757575757575758
m_2018_A_50,atp_105815,583.0,97.0,True,3.0,6.0,7.0,6.0,,,2.06,2.17,98.0,67.0,31.0,12.0,2.0,2.0,12.0,19.0,69.0,1.0,0.7752808988764045
m_2018_A_51,atp_105065,441.0,131.0,True,3.0,6.0,6.0,6.0,6.0,,1.25,1.3,159.0,96.0,63.0,16.0,10.0,12.0,22.0,41.0,85.0,5.0,0.5944055944055944
m_2018_A_52,atp_104926,1715.0,25.0,True,3.0,6.0,6.0,7.0,,,1.22,1.25,110.0,61.0,49.0,16.0,4.0,7.0,33.0,16.0,60.0,3.0,0.6666666666666666
m_2018_A_53,atp_105526,870.0,55.0,True,3.0,6.0,6.0,6.0,,,1.22,1.25,86.0,52.0,34.0,19.0,2.0,3.0,12.0,22.0,39.0,3.0,0.5571428571428572
m_2018_A_54,atp_106421,884.0,53.0,True,3.0,6.0,6.0,7.0,6.0,,2.14,2.24,152.0,100.0,52.0,11.0,8.0,9.0,26.0,26.0,98.0,7.0,0.6901408450704225
m_2018_A_55,atp_104792,1265.0,39.0,True,3.0,6.0,7.0,6.0,,,1.09,1.12,100.0,59.0,41.0,13.0,2.0,6.0,21.0,20.0,50.0,13.0,0.5319148936170213
m_2018_A_56,atp_104755,1375.0,31.0,True,3.0,6.0,6.0,7.0,,,1.03,1.07,100.0,57.0,43.0,10.0,2.0,5.0,16.0,27.0,55.0,1.0,0.6470588235294118
m_2018_A_57,atp_111575,1030.0,47.0,True,3.0,7.0,7.0,6.0,,,1.21,1.26,125.0,79.0,46.0,21.0,9.0,11.0,21.0,25.0,75.0,2.0,0.6696428571428571
m_2018_A_58,atp_104198,720.0,71.0,True,3.0,6.0,6.0,6.0,6.0,,2.9,3.15,143.0,77.0,66.0,4.0,2.0,2.0,27.0,39.0,69.0,2.0,0.6272727272727273
m_2018_A_59,atp_111202,857.0,58.0,True,1.0,6.0,4.0,,,,1.27,1.33,50.0,26.0,24.0,3.0,3.0,3.0,18.0,6.0,21.0,2.0,0.6
m_2018_A_60,atp_104607,2050.0,20.0,True,3.0,6.0,3.0,6.0,6.0,,1.44,1.48,111.0,61.0,50.0,5.0,1.0,3.0,32.0,18.0,56.0,4.0,0.6436781609195402
m_2018_A_61,atp_103819,9605.0,2.0,True,3.0,6.0,6.0,6.0,,,1.02,1.03,96.0,59.0,37.0,12.0,2.0,2.0,15.0,22.0,58.0,3.0,0.7160493827160493
m_2018_A_62,atp_106233,4060.0,5.0,True,3.0,6.0,6.0,6.0,,,1.25,1.31,106.0,75.0,31.0,15.0,6.0,6.0,16.0,15.0,69.0,5.0,0.6216216216216216
m_2018_A_63,atp_105223,2725.0,10.0,True,3.0,6.0,6.0,6.0,,,1.12,1.16,99.0,61.0,38.0,14.0,4.0,4.0,14.0,24.0,61.0,1.0,0.7093023255813954
m_2018_A_64,atp_105932,836.0,61.0,True,3.0,7.0,6.0,6.0,,,1.78,1.9,100.0,64.0,36.0,6.0,1.0,1.0,15.0,21.0,46.0,7.0,0.5168539325842697
m_2018_A_65,atp_104180,1490.0,28.0,True,3.0,7.0,6.0,6.0,3.0,6.0,1.11,1.15,174.0,117.0,57.0,32.0,12.0,14.0,23.0,34.0,109.0,8.0,0.6228571428571429
m_2018_A_66,atp_104312,686.0,76.0,True,3.0,6.0,6.0,6.0,,,1.57,1.65,98.0,62.0,36.0,9.0,5.0,5.0,21.0,15.0,48.0,3.0,0.5274725274725275
m_2018_A_67,atp_105807,2615.0,11.0,True,1.0,6.0,3.0,,,,2.21,2.34,45.0,24.0,21.0,5.0,4.0,4.0,8.0,13.0,20.0,0.0,0.6060606060606061
m_2018_A_68,atp_104542,2320.0,15.0,True,3.0,3.0,6.0,1.0,7.0,7.0,1.59,1.67,153.0,102.0,51.0,9.0,7.0,11.0,23.0,28.0,78.0,8.0,0.4936708860759494
m_2018_A_69,atp_106378,992.0,49.0,True,3.0,6.0,6.0,6.0,,,1.41,1.45,87.0,53.0,34.0,9.0,0.0,0.0,15.0,19.0,43.0,1.0,0.671875
m_2018_A_70,atp_103333,615.0,89.0,True,3.0,7.0,6.0,7.0,4.0,12.0,2.43,2.58,215.0,154.0,61.0,53.0,11.0,12.0,23.0,38.0,137.0,10.0,0.6618357487922706
m_2018_A_71,atp_105227,3805.0,6.0,True,3.0,6.0,7.0,6.0,,,1.07,1.1,95.0,56.0,39.0,20.0,0.0,0.0,16.0,23.0,41.0,0.0,0.6721311475409836
m_2018_A_72,atp_106000,1391.0,30.0,True,3.0,7.0,3.0,6.0,6.0,,2.36,2.5,124.0,73.0,51.0,7.0,4.0,8.0,30.0,21.0,65.0,5.0,0.5555555555555556
m_2018_A_73,atp_105992,1115.0,45.0,True,3.0,6.0,7.0,6.0,,,1.6,1.67,106.0,69.0,37.0,14.0,0.0,0.0,13.0,24.0,58.0,3.0,0.6236559139784946
m_2018_A_74,atp_104745,10600.0,1.0,True,3.0,6.0,6.0,7.0,,,1.03,1.05,113.0,70.0,43.0,4.0,4.0,5.0,22.0,21.0,69.0,1.0,0.7340425531914894
m_2018_A_75,atp_106043,1675.0,26.0,True,3.0,6.0,6.0,6.0,,,1.23,1.29,99.0,54.0,45.0,6.0,1.0,2.0,24.0,21.0,38.0,4.0,0.475
m_2018_A_76,atp_126094,1373.0,32.0,True,3.0,6.0,6.0,6.0,6.0,,1.39,1.46,143.0,75.0,68.0,5.0,3.0,8.0,24.0,44.0,60.0,14.0,0.4918032786885246
m_2018_A_77,atp_106401,2260.0,17.0,True,3.0,7.0,6.0,7.0,,,1.06,1.08,116.0,72.0,44.0,17.0,1.0,2.0,20.0,24.0,69.0,3.0,0.711340206185567
m_2018_A_78,atp_105777,4990.0,3.0,True,3.0,4.0,6.0,6.0,0.0,8.0,1.02,1.04,148.0,91.0,57.0,8.0,6.0,11.0,22.0,35.0,101.0,9.0,0.6870748299319728
m_2018_A_79,atp_105238,1296.0,37.0,True,3.0,7.0,6.0,6.0,,,1.51,1.56,115.0,71.0,44.0,19.0,6.0,8.0,28.0,16.0,61.0,8.0,0.5700934579439252
m_2018_A_80,atp_105916,674.0,80.0,True,3.0,6.0,7.0,4.0,6.0,,3.32,3.65,142.0,90.0,52.0,14.0,10.0,12.0,21.0,31.0,73.0,7.0,0.5615384615384615
m_2018_A_81,atp_105077,1845.0,22.0,True,3.0,6.0,6.0,7.0,,,1.42,1.5,104.0,66.0,38.0,6.0,3.0,3.0,20.0,18.0,49.0,4.0,0.5903614457831325
m_2018_A_82,atp_106233,4060.0,5.0,True,3.0,6.0,3.0,6.0,6.0,6.0,1.07,1.1,177.0,96.0,81.0,21.0,4.0,8.0,38.0,43.0,86.0,8.0,0.5771812080536913
m_2018_A_83,atp_106044,590.0,93.0,True,3.0,6.0,7.0,1.0,7.0,,5.12,5.68,118.0,62.0,56.0,2.0,3.0,9.0,24.0,32.0,77.0,2.0,0.7
m_2018_A_84,atp_104607,2050.0,20.0,True,3.0,6.0,2.0,6.0,6.0,,1.15,1.2,116.0,71.0,45.0,12.0,6.0,9.0,19.0,26.0,64.0,2.0,0.5871559633027523
m_2018_A_85,atp_105173,1625.0,27.0,True,3.0,6.0,7.0,5.0,6.0,,1.37,1.43,145.0,88.0,57.0,19.0,7.0,12.0,27.0,30.0,80.0,8.0,0.6060606060606061
m_2018_A_86,atp_104926,1715.0,25.0,True,3.0,2.0,6.0,6.0,6.0,,1.33,1.37,120.0,77.0,43.0,6.0,2.0,4.0,17.0,26.0,61.0,5.0,0.5213675213675214
m_2018_A_87,atp_105223,2725.0,10.0,True,3.0,6.0,7.0,6.0,6.0,,1.18,1.22,147.0,98.0,49.0,13.0,2.0,3.0,24.0,25.0,90.0,3.0,0.6338028169014085
m_2018_A_88,atp_104925,2335.0,14.0,True,3.0,4.0,6.0,6.0,6.0,,1.22,1.25,128.0,74.0,54.0,5.0,5.0,8.0,22.0,32.0,77.0,11.0,0.6581196581196581
m_2018_A_89,atp_103898,855.0,59.0,True,3.0,1.0,7.0,6.0,7.0,,7.05,8.0,134.0,78.0,56.0,13.0,9.0,16.0,25.0,31.0,86.0,14.0,0.6013986013986014
m_2018_A_90,atp_111202,857.0,58.0,True,3.0,7.0,6.0,6.0,,,1.43,1.5,105.0,59.0,46.0,3.0,2.0,3.0,25.0,21.0,46.0,4.0,0.5974025974025974
m_2018_A_91,atp_104755,1375.0,31.0,True,3.0,6.0,6.0,6.0,,,1.11,1.15,104.0,52.0,52.0,7.0,1.0,1.0,26.0,26.0,48.0,4.0,0.6956521739130435
m_2018_A_92,atp_109739,587.0,94.0,True,3.0,6.0,4.0,7.0,3.0,6.0,3.47,3.8,151.0,106.0,45.0,16.0,6.0,8.0,23.0,22.0,108.0,2.0,0.675
m_2018_A_93,atp_100644,4610.0,4.0,True,3.0,6.0,6.0,4.0,6.0,,1.18,1.22,121.0,74.0,47.0,25.0,1.0,2.0,21.0,26.0,70.0,1.0,0.6796116504854369
m_2018_A_94,atp_105815,583.0,97.0,True,3.0,6.0,6.0,6.0,,,3.24,3.64,90.0,53.0,37.0,11.0,2.0,2.0,23.0,14.0,47.0,1.0,0.7121212121212122
m_2018_A_95,atp_103819,9605.0,2.0,True,3.0,6.0,6.0,7.0,,,1.02,1.05,109.0,70.0,39.0,17.0,2.0,3.0,13.0,26.0,53.0,1.0,0.5760869565217391
m_2018_A_96,atp_106378,992.0,49.0,True,3.0,7.0,3.0,4.0,6.0,7.0,1.23,1.28,181.0,90.0,91.0,20.0,2.0,7.0,43.0,48.0,82.0,2.0,0.6165413533834586
m_2018_A_97,atp_105807,2615.0,11.0,True,3.0,7.0,4.0,7.0,7.0,,1.62,1.76,144.0,102.0,42.0,14.0,3.0,4.0,14.0,28.0,105.0,4.0,0.7394366197183099
m_2018_A_98,atp_105777,4990.0,3.0,True,3.0,6.0,4.0,6.0,6.0,,1.45,1.54,145.0,88.0,57.0,13.0,11.0,15.0,28.0,29.0,89.0,15.0,0.6267605633802817
m_2018_A_99,atp_104312,686.0,76.0,True,3.0,6.0,7.0,6.0,6.0,9.0,1.56,1.68,185.0,138.0,47.0,23.0,2.0,2.0,25.0,22.0,101.0,7.0,0.5771428571428572
m_2018_A_100,atp_106043,1675.0,26.0,True,3.0,6.0,6.0,6.0,6.0,,2.1,2.27,133.0,77.0,56.0,13.0,7.0,10.0,25.0,31.0,69.0,4.0,0.5847457627118644
m_2018_A_101,atp_106401,2260.0,17.0,True,3.0,7.0,4.0,7.0,7.0,,1.36,1.45,142.0,108.0,34.0,28.0,3.0,5.0,13.0,21.0,96.0,3.0,0.6575342465753424
m_2018_A_102,atp_104745,10600.0,1.0,True,3.0,6.0,6.0,6.0,,,1.03,1.05,95.0,53.0,42.0,4.0,1.0,2.0,18.0,24.0,51.0,0.0,0.6455696202531646
m_2018_A_103,atp_105227,3805.0,6.0,True,3.0,7.0,6.0,7.0,,,1.14,1.18,117.0,78.0,39.0,16.0,5.0,6.0,23.0,16.0,70.0,2.0,0.6796116504854369
m_2018_A_104,atp_105815,583.0,97.0,True,3.0,5.0,6.0,7.0,7.0,,2.25,2.44,142.0,98.0,44.0,13.0,6.0,8.0,28.0,16.0,100.0,0.0,0.7633587786259542
m_2018_A_105,atp_106233,4060.0,5.0,True,3.0,6.0,6.0,7.0,,,1.33,1.36,103.0,58.0,45.0,9.0,1.0,3.0,26.0,19.0,52.0,2.0,0.5977011494252874
m_2018_A_106,atp_104926,1715.0,25.0,True,3.0,3.0,6.0,6.0,4.0,6.0,1.45,1.53,142.0,89.0,53.0,3.0,11.0,14.0,30.0,23.0,92.0,6.0,0.647887323943662
m_2018_A_107,atp_111202,857.0,58.0,True,3.0,5.0,7.0,2.0,6.0,6.0,2.32,2.59,148.0,100.0,48.0,5.0,3.0,6.0,24.0,24.0,107.0,3.0,0.7535211267605634
m_2018_A_108,atp_105916,674.0,80.0,True,3.0,6.0,6.0,6.0,,,1.18,1.22,95.0,52.0,43.0,12.0,0.0,1.0,21.0,22.0,50.0,0.0,0.684931506849315
m_2018_A_109,atp_104607,2050.0,20.0,True,3.0,6.0,6.0,6.0,,,2.45,2.7,105.0,59.0,46.0,20.0,7.0,9.0,20.0,26.0,56.0,5.0,0.5957446808510638
m_2018_A_110,atp_104925,2335.0,14.0,True,3.0,6.0,6.0,6.0,,,1.09,1.13,102.0,60.0,42.0,2.0,6.0,6.0,23.0,19.0,55.0,3.0,0.632183908045977
m_2018_A_111,atp_103819,9605.0,2.0,True,3.0,6.0,7.0,6.0,,,1.07,1.1,100.0,63.0,37.0,12.0,1.0,2.0,20.0,17.0,61.0,1.0,0.648936170212766
m_2018_A_112,atp_105227,3805.0,6.0,True,3.0,6.0,6.0,7.0,7.0,,1.23,1.27,152.0,92.0,60.0,20.0,2.0,6.0,40.0,20.0,83.0,4.0,0.6240601503759399
m_2018_A_113,atp_104745,10600.0,1.0,True,3.0,6.0,6.0,6.0,6.0,,1.05,1.08,155.0,91.0,64.0,7.0,15.0,18.0,26.0,38.0,100.0,4.0,0.684931506849315
m_2018_A_114,atp_106378,992.0,49.0,True,3.0,6.0,7.0,6.0,6.0,,1.38,1.43,138.0,92.0,46.0,25.0,5.0,6.0,24.0,22.0,80.0,3.0,0.625
m_2018_A_115,atp_105777,4990.0,3.0,True,3.0,7.0,7.0,4.0,7.0,,2.31,2.49,157.0,109.0,48.0,16.0,2.0,5.0,21.0,27.0,111.0,7.0,0.7025316455696202
m_2018_A_116,atp_104607,2050.0,20.0,True,3.0,6.0,6.0,6.0,,,1.31,1.36,99.0,59.0,40.0,10.0,7.0,9.0,24.0,16.0,42.0,1.0,0.47191011235955055
m_2018_A_117,atp_103819,9605.0,2.0,True,3.0,6.0,7.0,6.0,,,1.02,1.05,108.0,65.0,43.0,6.0,0.0,0.0,19.0,24.0,48.0,2.0,0.5925925925925926
m_2018_A_118,atp_105815,583.0,97.0,True,3.0,6.0,4.0,7.0,6.0,6.0,6.81,7.8,179.0,127.0,52.0,20.0,10.0,12.0,25.0,27.0,138.0,4.0,0.7419354838709677
m_2018_A_119,atp_111202,857.0,58.0,True,3.0,7.0,7.0,7.0,,,4.06,4.5,138.0,80.0,58.0,1.0,14.0,19.0,28.0,30.0,91.0,2.0,0.6691176470588235
m_2018_A_120,atp_106378,992.0,49.0,True,3.0,6.0,3.0,6.0,6.0,,3.68,4.0,122.0,79.0,43.0,13.0,6.0,9.0,23.0,20.0,80.0,4.0,0.6451612903225806
m_2018_A_121,atp_105227,3805.0,6.0,True,2.0,3.0,6.0,6.0,6.0,2.0,4.03,4.5,157.0,89.0,68.0,20.0,8.0,10.0,40.0,28.0,93.0,8.0,0.6739130434782609
m_2018_A_122,atp_111202,857.0,58.0,True,3.0,6.0,7.0,6.0,,,1.27,1.32,115.0,73.0,42.0,7.0,6.0,8.0,16.0,26.0,81.0,3.0,0.7570093457943925
m_2018_A_123,atp_103819,9605.0,2.0,True,3.0,7.0,6.0,6.0,,,1.17,1.2,105.0,69.0,36.0,15.0,3.0,5.0,16.0,20.0,60.0,5.0,0.625
m_2018_A_124,atp_105227,3805.0,6.0,True,3.0,6.0,7.0,6.0,,,1.31,1.36,108.0,67.0,41.0,11.0,2.0,2.0,24.0,17.0,50.0,1.0,0.5617977528089888
m_2018_A_125,atp_103819,9605.0,2.0,True,1.0,6.0,5.0,,,,1.16,1.21,57.0,30.0,27.0,9.0,1.0,1.0,13.0,14.0,16.0,1.0,0.43243243243243246
m_2018_A_126,atp_103819,9605.0,2.0,True,3.0,6.0,6.0,6.0,3.0,6.0,1.23,1.3,152.0,99.0,53.0,24.0,7.0,9.0,27.0,26.0,84.0,4.0,0.60431654676259
m_2017_A_0,atp_200282,164.0,301.0,True,3.0,5.0,6.0,2.0,7.0,6.0,2.45,2.62,166.0,99.0,67.0,12.0,12.0,19.0,40.0,27.0,96.0,7.0,0.5748502994011976
m_2017_A_1,atp_104871,705.0,72.0,True,0.0,4.0,,,,,1.81,1.86,23.0,13.0,10.0,3.0,2.0,2.0,3.0,7.0,13.0,3.0,0.65
m_2017_A_2,atp_104678,1225.0,35.0,True,3.0,6.0,6.0,2.0,2.0,6.0,1.22,1.25,137.0,82.0,55.0,14.0,5.0,11.0,23.0,32.0,79.0,2.0,0.6422764227642277
m_2017_A_3,atp_103607,586.0,103.0,True,3.0,7.0,7.0,0.0,6.0,,5.07,5.83,136.0,83.0,53.0,4.0,9.0,15.0,22.0,31.0,99.0,6.0,0.6923076923076923
m_2017_A_4,atp_105992,664.0,82.0,True,3.0,6.0,6.0,6.0,,,1.68,1.77,98.0,52.0,46.0,8.0,4.0,6.0,23.0,23.0,49.0,3.0,0.6363636363636364
m_2017_A_5,atp_105453,5010.0,5.0,True,3.0,5.0,6.0,6.0,6.0,6.0,1.09,1.12,164.0,101.0,63.0,11.0,7.0,12.0,26.0,37.0,98.0,0.0,0.620253164556962
m_2017_A_6,atp_104999,894.0,50.0,True,3.0,6.0,7.0,6.0,,,1.29,1.31,107.0,64.0,43.0,8.0,5.0,8.0,18.0,25.0,69.0,2.0,0.69
m_2017_A_7,atp_105023,1355.0,32.0,True,3.0,6.0,7.0,6.0,6.0,,1.36,1.43,147.0,95.0,52.0,31.0,3.0,6.0,23.0,29.0,81.0,10.0,0.6090225563909775
m_2017_A_8,atp_104607,3060.0,10.0,True,1.0,6.0,,,,,1.04,1.08,31.0,17.0,14.0,2.0,1.0,1.0,8.0,6.0,10.0,2.0,0.45454545454545453
m_2017_A_9,atp_106071,1420.0,27.0,True,3.0,6.0,6.0,6.0,,,1.39,1.44,94.0,56.0,38.0,12.0,3.0,3.0,20.0,18.0,44.0,2.0,0.6285714285714286
m_2017_A_10,atp_126094,383.0,152.0,True,3.0,4.0,6.0,7.0,6.0,,3.01,3.2,137.0,92.0,45.0,19.0,19.0,22.0,18.0,27.0,76.0,6.0,0.5352112676056338
m_2017_A_11,atp_104545,1850.0,19.0,True,3.0,6.0,6.0,6.0,6.0,,1.1,1.12,123.0,87.0,36.0,33.0,2.0,2.0,15.0,21.0,79.0,6.0,0.7117117117117117
m_2017_A_12,atp_105227,3605.0,7.0,True,3.0,4.0,4.0,6.0,6.0,6.0,1.1,1.12,146.0,90.0,56.0,26.0,2.0,4.0,36.0,20.0,71.0,8.0,0.5772357723577236
m_2017_A_13,atp_104291,824.0,56.0,True,3.0,6.0,6.0,6.0,,,1.57,1.67,100.0,53.0,47.0,7.0,2.0,4.0,17.0,30.0,35.0,4.0,0.45454545454545453
m_2017_A_14,atp_104918,12560.0,1.0,True,3.0,7.0,7.0,6.0,,,1.01,1.02,115.0,70.0,45.0,10.0,2.0,5.0,18.0,27.0,54.0,4.0,0.48214285714285715
m_2017_A_15,atp_105583,627.0,94.0,True,3.0,6.0,6.0,6.0,,,2.01,2.16,107.0,59.0,48.0,4.0,7.0,9.0,25.0,23.0,57.0,4.0,0.59375
m_2017_A_16,atp_106043,867.0,54.0,True,3.0,6.0,6.0,6.0,,,2.02,2.15,94.0,52.0,42.0,6.0,3.0,4.0,19.0,23.0,42.0,4.0,0.5833333333333334
m_2017_A_17,atp_105041,486.0,121.0,True,3.0,4.0,7.0,1.0,6.0,6.0,2.17,2.38,150.0,94.0,56.0,17.0,8.0,12.0,23.0,33.0,86.0,4.0,0.6142857142857143
m_2017_A_18,atp_111575,875.0,52.0,True,3.0,6.0,3.0,7.0,6.0,,1.7,1.77,139.0,91.0,48.0,32.0,5.0,6.0,26.0,22.0,76.0,4.0,0.6031746031746031
m_2017_A_19,atp_103893,1033.0,43.0,True,3.0,6.0,7.0,6.0,6.0,,2.17,2.44,145.0,94.0,51.0,10.0,7.0,9.0,15.0,36.0,81.0,5.0,0.574468085106383
m_2017_A_20,atp_104312,635.0,89.0,True,3.0,6.0,7.0,6.0,7.0,,1.36,1.39,160.0,113.0,47.0,34.0,13.0,14.0,22.0,25.0,94.0,7.0,0.5911949685534591
m_2017_A_21,atp_111511,274.0,200.0,True,3.0,6.0,7.0,3.0,6.0,6.0,2.31,2.55,176.0,101.0,75.0,15.0,5.0,10.0,34.0,41.0,94.0,6.0,0.5875
m_2017_A_22,atp_122330,268.0,207.0,True,3.0,6.0,3.0,6.0,6.0,,3.96,4.5,103.0,62.0,41.0,16.0,3.0,6.0,15.0,26.0,50.0,9.0,0.5263157894736842
m_2017_A_23,atp_104534,731.0,67.0,True,3.0,5.0,6.0,6.0,6.0,,1.98,2.06,125.0,67.0,58.0,1.0,4.0,8.0,31.0,27.0,84.0,3.0,0.7433628318584071
